Actual_High,Actual_Low,Predicted_High_XGBoost,Predicted_Low_XGBoost
210.42,210.165,210.50288,210.27173
209.79,209.56,209.74365,209.51071
216.02,215.86,215.85489,215.65718
209.78,209.5,209.73076,209.3244
214.29,213.55,213.87701,213.13277
213.09,212.94,212.86656,212.88171
227.98,227.873,227.91666,227.86603
226.7,226.5,226.72006,226.9408
229.0,228.72,228.79059,228.78464
210.13,210.1,210.08168,210.10005
209.57,209.38,209.3366,209.34486
215.99,214.75,216.38762,215.32115
219.67,219.61,219.69797,219.67961
216.27,216.2,216.17703,216.43436
213.97,213.69,213.92992,213.54216
211.4,211.3,211.6262,211.50406
231.4,231.3,231.59308,231.20117
210.0,209.91,210.02681,209.92776
226.39,226.36,226.37961,226.55957
213.23,213.2,213.26852,213.30536
211.85,211.79,211.98502,211.84236
211.11,210.48,210.86296,210.46265
220.03,219.25,219.81676,219.4552
230.825,230.57,230.9272,230.53484
209.92,209.29,209.80934,209.11757
214.95,214.85,215.12192,215.0939
219.6,219.57,219.65373,219.697
209.75,209.72,209.83298,209.74194
207.47,207.4,207.47925,207.4268
207.85,207.49,207.78215,207.51419
210.85,210.52,210.97601,210.5288
213.38,213.175,213.3447,213.28302
219.66,219.55,219.70032,219.65645
231.74,231.43,231.77985,231.12253
228.48,228.3,228.5418,228.31589
215.89,215.86,215.83324,215.66312
211.47,211.29,211.48428,211.12796
232.66,232.63,232.67424,232.64389
220.83,220.75,220.80836,220.40192
213.1,213.01,213.13242,213.1049
228.24,228.037,228.3531,228.13348
219.73,219.68,219.75328,219.69124
214.15,214.07,214.16592,214.11533
212.16,212.0,212.20428,212.04906
227.82,227.54,227.79504,227.71483
232.85,232.77,232.74454,232.73193
212.94,212.45,212.66583,212.21384
228.15,227.88,228.15958,227.87646
210.522,209.53,210.0506,209.2706
227.87,227.78,227.91136,227.86116
214.25,214.14,214.24945,214.20705
213.95,213.8,213.83475,213.91833
213.72,213.18,213.61769,212.94781
212.13,212.03,212.16605,212.06573
214.71,214.62,214.85724,214.73148
213.55,213.36,213.68636,213.38057
213.67,213.41,213.76208,213.43994
227.8,227.75,227.87886,227.80391
228.335,228.13,228.34717,228.2458
212.14,212.02,212.16316,212.05296
227.87,227.643,227.7939,227.75784
228.45,228.21,228.3641,228.21028
228.59,228.34,228.67223,228.22858
227.25,227.2,227.21588,227.34387
214.27,214.25,214.36642,214.25671
219.65,219.65,219.69023,219.69946
228.41,227.84,228.46307,227.69545
211.75,211.65,211.74873,211.54124
214.056,213.43,214.02357,213.47359
217.33,216.69,217.00652,216.50108
221.55,221.2,221.5216,220.98293
207.77,207.66,207.70412,207.62209
208.21,208.12,208.30034,208.12112
226.45,226.4,226.43747,226.55084
246.01,227.43,232.94171,196.64676
215.51,215.08,215.48419,215.00851
230.88,230.64,230.9504,230.60208
212.89,212.05,212.71196,211.98254
208.75,208.72,208.64708,208.2656
215.96,215.78,215.7769,215.59377
225.03,224.793,224.94212,224.86653
226.37,226.15,226.34103,225.64333
221.47,221.36,221.45882,221.38083
207.87,207.87,207.87413,207.8496
224.74,224.53,224.6276,224.3618
209.77,209.71,209.82207,209.71623
230.3,230.18,230.26535,230.56235
220.43,220.08,220.37401,220.00644
209.35,209.07,209.3848,209.12106
214.06,213.75,214.20883,213.90082
227.12,226.7,226.94975,226.8239
214.0,213.78,213.99915,213.90933
214.8,214.7,214.65308,214.67383
210.55,210.47,210.6886,210.54193
216.96,216.9,216.92694,216.73102
210.39,209.38,210.37836,209.48376
224.52,224.265,224.5672,224.26587
229.89,229.84,230.201,229.77722
210.66,210.6,210.73193,210.60133
214.09,214.06,214.0887,214.12166
211.36,211.32,211.33415,211.37334
232.25,232.17,232.21407,232.0247
208.0,207.91,207.89523,207.88683
225.27,224.783,225.39175,225.27234
211.95,211.675,212.07977,211.79942
212.04,211.89,212.18332,212.04906
209.17,209.07,209.16824,209.10587
232.13,232.05,232.10747,232.04213
213.51,213.05,213.7535,212.97711
213.6,213.54,213.6892,213.6357
209.05,208.89,209.0733,208.96893
212.5,202.403,211.96129,201.74162
214.34,214.22,214.30736,214.2493
228.48,228.44,228.51567,228.3627
229.66,229.49,229.6205,229.24243
222.0,221.1,221.46219,220.63971
208.86,208.14,209.0958,208.87823
211.19,211.14,211.18721,211.18124
207.92,207.84,207.88531,207.83743
218.315,218.1,218.28026,218.14154
210.88,210.61,210.77126,210.57983
215.41,214.97,215.41904,215.02814
211.25,202.403,210.96425,201.29457
232.73,232.72,232.80632,232.70395
220.93,220.815,220.82895,220.41676
221.45,221.22,221.57895,221.31445
210.477,210.43,210.47052,210.34663
213.84,213.72,213.74516,213.7105
217.14,216.98,217.06343,217.08286
211.17,211.13,211.20569,211.16182
210.05,209.3,210.09618,209.45366
227.15,227.08,227.15398,227.06322
228.5,228.01,228.28717,227.86987
214.675,214.26,214.60197,214.35014
214.18,213.62,214.02246,213.54913
216.65,216.55,216.59254,216.62762
214.24,214.09,214.19374,214.00226
227.65,227.64,227.60703,227.80391
227.35,226.47,227.30562,226.10399
213.58,213.41,213.73053,213.32616
226.88,226.39,226.62071,226.62915
210.1,209.67,210.43434,209.66249
215.55,215.4,215.70749,215.40257
210.28,210.19,210.25922,210.3424
212.71,212.35,213.27042,212.5888
211.25,211.2,211.2092,211.16667
214.155,214.12,214.16328,214.1714
215.32,215.08,215.24161,215.0561
210.15,210.04,210.10422,210.09349
213.475,213.21,213.30708,213.061
226.41,225.75,226.03734,225.51498
213.8,213.64,213.79771,213.3859
209.61,209.51,209.581,209.55186
228.03,227.99,228.03282,227.90175
210.64,210.53,210.73105,210.53589
213.45,213.27,213.68964,213.27992
209.79,209.76,209.86108,209.7373
209.48,209.29,209.54591,209.21033
214.16,213.951,214.20581,214.09694
215.63,215.37,215.80078,215.42995
210.12,210.02,210.0997,210.09644
230.32,230.2,230.26532,230.41191
214.69,214.59,214.66396,214.50398
213.862,213.7,213.79584,213.65804
209.77,209.56,209.75551,209.4839
210.09,210.0,210.10017,210.09799
209.21,209.19,209.25133,209.23697
228.98,228.912,228.9674,228.93422
207.29,207.26,207.30066,207.25995
215.68,215.64,215.69931,215.67223
209.75,209.57,209.74147,209.53723
227.9,227.841,227.89728,227.89595
209.98,209.92,210.05563,209.94531
232.125,232.039,232.12715,231.9361
217.77,217.2,218.63622,218.04285
211.36,210.72,211.51025,210.73335
217.0,216.6,216.97273,216.58542
209.61,209.55,209.70477,209.5892
219.67,219.55,219.64598,219.65729
228.38,228.32,228.36156,228.30873
210.57,210.42,210.53033,210.32545
227.66,227.62,227.64508,227.80681
226.37,226.327,226.35947,226.26207
220.27,219.44,219.96742,219.07649
214.94,214.85,215.15082,214.91034
230.82,230.64,230.77179,230.55814
227.6,227.522,227.54114,227.46921
232.7,232.651,232.71265,232.64389
207.82,207.75,207.89775,207.7646
228.64,228.36,228.55663,228.52281
227.975,227.785,227.92761,227.85124
213.45,213.31,213.3499,213.32649
219.64,219.6,219.67313,219.68582
232.65,232.6,232.63095,232.58882
216.47,215.84,216.33688,215.68007
213.766,213.658,213.78151,213.61642
209.3,209.2,209.27205,209.2277
211.83,211.83,211.73517,211.84192
232.15,230.62,231.95558,231.13815
218.31,218.07,218.23438,218.1365
220.27,219.159,219.54651,217.60402
214.82,214.7,214.66815,214.72772
228.37,228.265,228.37628,228.25925
212.93,212.8,212.875,212.91612
217.66,217.34,217.98949,217.38838
214.11,214.04,214.08337,214.1154
226.25,226.02,226.38892,226.1817
210.82,210.64,210.79639,210.60316
214.25,214.25,214.23328,214.22693
227.98,227.871,227.94864,227.90604
226.52,226.05,226.50996,226.3456
230.249,230.201,230.205,230.46382
209.18,209.16,209.24055,209.12343
213.77,213.64,213.75882,213.6743
220.025,219.87,219.97714,219.75299
213.29,213.1,213.2746,213.23042
227.72,227.54,227.78696,227.42099
214.19,213.55,214.1051,213.49489
213.47,212.62,212.76382,212.5969
229.58,229.5,229.6424,229.2945
213.8,213.7,213.73106,213.7134
228.75,228.613,228.77467,228.62943
227.85,227.64,227.92108,227.78683
232.2,231.69,232.2077,231.8809
213.9,213.86,213.93393,213.94693
227.7,227.62,227.61049,227.80035
227.87,227.74,227.89333,227.79704
221.46,221.41,221.44841,221.40909
209.75,209.71,209.7252,209.5944
229.81,229.63,229.86108,229.6944
232.05,231.9,232.0005,231.79446
214.24,212.67,213.45589,211.8311
214.83,214.81,214.80693,214.90082
209.83,209.79,209.74377,209.74298
211.17,210.27,210.7745,210.04701
209.72,209.7,209.71059,209.59993
214.062,213.78,213.97017,213.92351
229.58,229.46,229.6534,229.28784
214.44,214.0,214.23709,213.72096
212.53,212.17,212.42833,212.04974
228.97,228.9,228.99825,228.9488
213.855,213.54,213.83517,213.3847
209.53,209.19,209.31146,208.98956
210.75,210.22,210.74947,210.00311
214.54,214.4,214.83516,214.28789
226.78,226.66,226.70189,226.56676
220.745,220.63,220.54057,220.40608
227.95,227.84,227.9007,227.85558
230.3,230.23,230.24304,230.44048
209.13,208.92,209.16776,208.98749
214.34,214.27,214.38716,214.25261
211.94,211.75,211.7768,211.80643
213.19,213.16,213.13245,213.08337
230.93,230.83,230.99786,230.63704
213.9,213.88,213.83421,213.97722
210.13,210.08,210.08344,210.0938
214.45,214.4,214.39783,214.35542
209.895,209.75,209.97067,209.70917
213.036,212.89,213.24174,213.04579
217.9,217.8,217.99544,217.75302
228.755,227.45,228.8461,227.3116
214.98,213.14,215.28572,213.6239
214.94,214.815,215.13953,214.89522
214.09,214.01,214.06383,214.10608
215.69,215.57,215.71526,215.6313
231.9,231.61,231.662,231.52419
214.36,214.31,214.39908,214.24971
224.52,224.37,224.58456,224.34137
210.1,210.02,210.0982,210.10014
228.85,228.8,228.75983,228.93239
210.26,210.03,210.29327,210.05025
221.927,221.2,221.78398,221.55191
217.37,216.75,217.65288,217.1727
228.145,227.92,228.20445,227.97481
213.96,213.86,213.91379,213.27899
227.98,227.8,227.94632,227.88177
213.88,213.78,213.92352,213.91064
229.58,229.52,229.64276,229.31323
211.38,211.3,211.39516,211.17177
227.81,227.75,227.87329,227.79228
228.69,228.65,228.7434,228.65187
214.0,213.91,213.93114,213.94952
227.21,226.978,227.1874,227.00328
219.99,219.39,220.05505,218.98091
232.79,232.75,232.77618,232.71935
214.28,214.17,214.25508,214.16583
212.386,212.32,212.3206,212.15494
210.78,210.66,210.74763,210.62952
213.54,213.38,213.50137,213.32458
227.23,227.06,227.2109,227.03569
216.29,216.29,216.16162,216.43855
220.455,220.09,220.56142,219.98975
213.43,213.25,213.39325,213.32143
214.96,214.83,214.67798,214.70175
219.63,219.52,219.65689,219.65846
227.83,227.63,227.87639,227.74933
221.1,221.08,221.21304,221.02751
210.34,210.3,210.47166,210.31438
214.03,213.91,213.94066,213.95978
225.31,225.14,225.32076,225.07327
213.67,213.61,213.68156,213.66191
214.65,214.64,214.65935,214.54185
208.69,208.65,208.59033,208.26395
213.36,213.23,213.34325,213.1454
214.28,214.2,214.24402,214.22108
215.83,215.51,215.8015,215.50337
232.62,232.6,232.61958,232.56622
208.97,208.65,209.16057,208.73346
220.33,219.881,220.61028,219.72443
210.52,210.38,210.72046,210.33302
221.18,220.85,221.32884,220.92583
214.22,214.17,214.2461,214.19652
207.41,207.34,207.39099,207.37012
214.48,214.32,214.41855,214.33685
214.66,214.31,214.78435,214.26978
221.49,221.39,221.45644,221.40045
215.97,215.92,215.82645,215.68816
219.5,219.49,219.64098,219.44615
228.53,228.26,228.6174,228.23845
231.873,231.75,231.98251,231.81097
227.88,227.82,227.89494,227.8946
226.35,226.32,226.3207,226.25334
228.5,228.49,228.50864,228.3627
213.69,213.11,213.69292,213.18822
226.37,226.35,226.36905,226.57414
216.6,215.89,216.75534,216.05661
214.76,214.5,214.73833,214.56902
207.78,207.32,207.62335,207.31732
213.78,213.75,213.78757,213.70834
224.93,224.86,224.8844,224.90617
226.895,226.865,226.98862,226.97432
224.35,224.065,224.67233,224.3066
211.005,210.87,210.89943,210.68288
210.536,209.91,210.33197,209.901
214.23,213.93,214.27759,214.1099
210.05,209.99,210.06621,209.94186
219.63,219.63,219.69432,219.6937
207.88,207.79,207.89783,207.7724
211.15,209.58,211.48695,209.74916
220.52,220.12,220.378,220.30254
214.04,214.0,214.0755,214.1242
227.5,227.03,227.37988,227.07431
221.1,221.07,221.21687,221.03041
217.955,217.7,217.96608,217.72275
227.935,227.85,227.89053,227.89003
211.35,211.27,211.36887,211.36812
216.18,216.0,216.17255,215.9446
227.41,227.27,227.22841,227.30643
213.23,213.21,213.23692,213.10103
224.57,224.44,224.62268,224.39235
227.82,227.72,227.86868,227.79616
227.84,227.755,227.85115,227.7928
211.4,211.3,211.389,211.35744
227.375,227.02,227.34468,227.06601
209.72,209.64,209.62358,209.33961
214.24,214.12,214.18654,214.14284
207.67,207.51,207.71123,207.46101
212.49,212.47,212.40065,212.31583
227.68,227.125,227.76537,227.03087
213.79,213.72,213.73534,213.50684
232.45,232.313,232.51418,232.594
227.65,227.58,227.59773,227.49037
232.98,232.74,232.88391,232.62042
219.19,219.11,219.11536,219.10522
227.8,227.71,227.76532,227.70619
219.7,219.64,219.72572,219.676
214.17,214.15,214.21275,214.15526
207.82,207.75,207.85014,207.76105
214.05,213.38,214.06409,213.16309
214.17,214.12,214.16508,214.12166
214.12,213.27,214.83551,213.7902
227.68,227.6,227.61174,227.79576
221.57,221.5,221.5258,221.41492
227.72,227.55,227.69717,227.42262
217.09,217.01,217.14098,217.12044
213.5,213.15,213.79573,213.34036
214.32,214.31,214.33572,214.23994
217.94,217.82,217.96696,217.78381
219.755,219.67,219.72105,219.74129
219.69,219.62,219.6653,219.68079
227.92,227.672,227.9663,227.723
221.35,221.33,221.3365,221.4221
214.38,214.29,214.37022,214.2029
227.37,227.32,227.49675,227.38557
214.5,214.4,214.39677,214.35056
214.92,214.69,214.97887,214.65088
213.97,213.72,213.83128,213.87442
220.26,220.14,220.26202,220.08432
232.62,232.59,232.63245,232.59364
216.66,216.6,216.59665,216.6603
214.25,214.2,214.25737,214.2239
212.06,211.83,212.21852,212.01445
216.75,216.56,216.79079,216.61159
214.05,214.0,214.10504,213.95203
219.69,219.66,219.71822,219.69124
209.99,209.88,209.93843,209.92862
228.24,227.71,228.1963,227.69124
207.87,207.7,207.90399,207.80154
210.05,209.99,210.09264,210.10909
231.9,231.74,231.97375,231.82231
226.55,226.44,226.47206,226.54936
227.65,227.58,227.5874,227.78131
214.249,214.11,214.29205,214.19444
226.97,226.855,227.04596,226.94095
231.06,230.237,230.98236,230.48001
228.4,228.32,228.3748,228.294
209.24,209.19,209.25641,209.23453
232.03,231.915,232.03168,231.90646
227.46,227.34,227.51883,227.39368
211.4,211.05,211.32576,210.87494
214.55,214.52,214.52168,214.50931
221.55,220.88,221.638,221.17766
232.79,232.67,232.78099,232.68433
215.86,215.86,215.82045,215.68297
209.16,209.01,209.235,209.05994
209.51,208.52,209.32152,208.89034
219.775,219.695,219.7509,219.69519
214.062,213.87,214.07033,213.89244
213.53,213.1,213.5243,213.12807
231.87,231.77,231.92703,231.82626
215.8,214.92,215.66115,214.96074
214.6,214.54,214.52678,214.51024
212.24,212.1,212.21158,212.05507
227.886,227.71,227.9002,227.7871
213.805,213.56,213.77718,213.42822
209.14,209.04,209.17233,209.09042
221.927,221.65,221.67915,221.56047
211.08,210.607,211.25095,210.59021
214.67,214.5,214.53828,214.46873
230.68,230.58,230.69429,230.54889
228.43,228.37,228.45576,228.34077
211.18,210.659,211.22134,210.64885
213.56,213.43,213.727,213.30434
207.74,207.7,207.6871,207.67274
214.04,213.75,213.97281,213.73055
209.72,209.55,209.73439,209.57948
211.93,211.585,211.92784,211.75752
213.516,213.37,213.5476,213.33879
228.4,228.05,228.37897,228.42403
219.87,219.69,219.9545,219.71526
225.28,224.775,225.27252,224.5904
209.29,208.88,209.38678,209.20386
215.3,214.944,215.31706,214.98367
225.18,224.89,225.15764,224.85321
219.705,219.5,219.73375,219.65637
208.33,208.16,208.31682,208.07674
217.86,217.7,218.01785,217.77351
228.22,227.01,228.06177,226.91371
219.34,219.25,219.33168,219.08722
230.54,230.18,230.28406,229.19774
213.2,212.96,213.17964,213.03763
209.715,209.65,209.68507,209.57843
213.75,213.66,213.7673,213.7004
213.0,212.08,213.34679,211.88785
227.84,227.64,227.67825,227.46811
209.37,209.07,209.46535,209.1644
213.75,213.65,213.72633,213.68016
210.39,210.315,210.482,210.31148
232.7,232.67,232.47731,232.46634
210.04,209.89,210.06308,210.07846
214.27,214.19,214.2461,214.17157
227.74,227.64,227.74341,227.42914
226.36,225.97,225.84224,225.60599
209.08,208.81,209.25217,208.91132
227.82,227.65,227.8847,227.73322
229.18,229.15,229.30826,229.26595
212.96,212.91,212.85353,212.913
228.62,228.52,228.61754,228.33557
228.2,228.117,228.19408,228.04178
208.898,208.82,208.87665,208.7972
213.88,213.739,213.80568,213.7028
207.34,207.24,207.30617,207.21877
215.8,215.51,215.8466,215.57713
227.17,227.16,227.1633,227.07957
231.4,230.91,231.55544,231.06943
212.79,212.65,212.856,212.58417
214.14,213.96,214.18279,214.10634
219.95,219.71,219.6753,219.65314
207.59,207.46,207.6267,207.56615
209.71,209.62,209.71666,209.57854
232.04,231.85,232.16577,231.81212
207.88,207.8,207.90611,207.82939
228.19,228.14,228.1894,228.0605
228.05,227.86,227.92741,227.83868
212.3,212.16,212.335,212.1315
211.46,211.41,211.5622,211.37135
211.21,211.12,211.20918,211.15187
214.787,214.505,214.51353,214.52367
217.95,217.5,218.0918,217.39114
211.45,211.45,211.43155,211.39061
211.76,211.71,211.73502,211.84514
214.31,214.2,214.35277,214.21977
209.91,209.81,209.88283,209.72307
219.795,219.58,219.7555,219.65002
211.29,211.07,211.2194,211.11986
209.39,209.07,209.42377,209.16942
216.24,216.11,216.18607,216.39285
210.05,209.53,209.89098,209.44281
211.6,211.4,211.64551,211.29256
216.93,216.53,216.80995,216.52197
218.66,218.53,218.56699,218.59161
210.23,209.83,210.15492,209.78394
226.38,226.34,226.37257,226.55899
215.98,215.85,215.85033,215.6442
219.75,219.6,219.75252,219.66728
228.91,228.851,228.98302,228.93239
213.97,213.765,214.09422,213.92749
214.21,214.14,214.21097,214.16364
225.265,225.11,225.33218,225.19023
213.94,213.725,213.96095,213.70222
211.44,211.39,211.44467,211.3791
210.325,210.1,210.27779,210.03766
225.41,225.25,225.36154,225.27007
213.97,213.83,213.94453,213.93619
219.85,219.81,219.93779,219.76143
214.7,214.67,214.66966,214.72058
213.9,213.83,213.92706,213.7308
213.03,212.87,212.8769,212.90504
211.18,210.9,211.18129,211.02354
209.2,209.13,209.15642,209.10718
220.04,219.72,220.25352,219.72137
210.93,210.81,210.90208,210.65903
214.18,214.135,214.2186,214.16295
226.6,226.46,226.69182,226.50642
213.668,213.53,213.71916,213.4936
214.29,214.17,214.21243,214.1832
214.2,214.15,214.24022,214.1396
